LOAN_ID,ACT_PERIOD,CHANNEL,ORIG_RATE,ORIG_UPB,ORIG_TERM,ORIG_DATE,FIRST_PAY,OLTV,OCLTV,NUM_BO,DTI,CSCORE_B,CSCORE_C,FIRST_FLAG,PURPOSE,PROP,NO_UNITS,OCC_STAT,STATE,MSA,MI_PCT,MI_TYPE,HOMEREADY_PROGRAM_INDICATOR,RELOCATION_MORTGAGE_INDICATOR,PROPERTY_INSPECTION_WAIVER_INDICATOR,HIGH_BALANCE_LOAN_INDICATOR,PREPAID_FLAG,DEFAULT_FLAG
99440408,2020-03-01,C,3.75,403000.0,360,2019-11-01,2020-01-01,72,72,2,31.0,766.0,784.0,N,R,PU,1,P,CO,22660,0.0,0.0,N,N,A,N,1,0
99440409,2020-03-01,R,3.875,150000.0,324,2020-02-01,2020-04-01,68,68,1,30.0,767.0,0.0,N,C,SF,1,P,MI,19820,0.0,0.0,N,N,P,N,1,0
99440417,2020-03-01,C,3.875,358000.0,360,2020-02-01,2020-03-01,97,97,2,40.0,748.0,798.0,Y,P,SF,1,P,MI,19820,35.0,1.0,N,N,A,N,1,0
99440426,2020-03-01,B,3.375,387000.0,360,2020-02-01,2020-04-01,68,68,1,45.0,811.0,0.0,N,R,PU,1,P,VA,47900,0.0,0.0,N,N,W,N,1,0
99440429,2020-03-01,R,2.75,163000.0,120,2020-03-01,2020-05-01,75,95,1,43.0,708.0,0.0,N,R,SF,1,P,MI,40980,0.0,0.0,N,N,A,N,1,0
99440436,2020-03-01,C,3.75,190000.0,360,2020-02-01,2020-04-01,50,50,1,49.0,709.0,0.0,N,P,PU,1,P,GA,12060,0.0,0.0,N,N,A,N,0,0
99440439,2020-03-01,R,3.625,57000.0,120,2020-02-01,2020-04-01,95,95,1,25.0,678.0,0.0,Y,P,PU,1,P,GA,12060,25.0,1.0,Y,N,A,N,0,0
99440442,2020-03-01,C,4.125,269000.0,360,2020-01-01,2020-03-01,65,65,2,42.0,750.0,773.0,N,R,PU,1,I,CO,17820,0.0,0.0,N,N,A,N,0,0
99440443,2020-03-01,C,4.125,509000.0,360,2020-01-01,2020-03-01,90,90,1,31.0,662.0,0.0,N,P,PU,1,P,GA,12060,25.0,1.0,N,N,A,N,0,0
99440445,2020-03-01,C,3.875,271000.0,360,2019-12-01,2020-02-01,79,79,2,41.0,781.0,810.0,N,R,SF,1,P,CO,19740,0.0,0.0,N,N,A,N,0,0
99440455,2020-03-01,C,3.75,200000.0,360,2020-02-01,2020-04-01,80,80,2,30.0,812.0,812.0,Y,P,SF,1,P,GA,23580,0.0,0.0,N,N,A,N,1,0
99440465,2020-03-01,R,3.0,226000.0,180,2020-03-01,2020-05-01,54,54,1,40.0,778.0,0.0,N,R,PU,1,P,VA,47900,0.0,0.0,N,N,W,N,0,0
99440470,2020-03-01,R,3.125,81000.0,180,2020-01-01,2020-03-01,66,66,1,43.0,791.0,0.0,N,C,SF,1,P,VA,13980,0.0,0.0,N,N,A,N,0,0
99440479,2020-03-01,R,4.125,347000.0,360,2020-01-01,2020-04-01,56,56,1,42.0,719.0,0.0,N,C,CO,1,P,CO,19740,0.0,0.0,N,N,W,N,0,0
99440480,2020-03-01,R,3.875,182000.0,360,2020-02-01,2020-04-01,63,63,2,46.0,682.0,680.0,N,R,SF,1,P,CO,24540,0.0,0.0,N,N,A,N,0,0
99440485,2020-03-01,R,3.75,89000.0,240,2020-02-01,2020-04-01,39,39,1,41.0,706.0,0.0,N,R,CO,1,P,MI,27100,0.0,0.0,N,N,W,N,0,0
99440505,2020-03-01,B,2.75,261000.0,360,2020-03-01,2020-05-01,60,60,2,19.0,746.0,756.0,N,R,SF,1,P,GA,12060,0.0,0.0,N,N,A,N,0,0
99440508,2020-03-01,R,3.375,137000.0,180,2020-02-01,2020-04-01,79,79,1,26.0,715.0,0.0,N,R,SF,1,P,OH,18140,0.0,0.0,N,N,W,N,1,0
99440510,2020-03-01,R,3.125,325000.0,180,2020-02-01,2020-04-01,70,70,1,32.0,782.0,0.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,0,0
99440519,2020-03-01,C,4.25,136000.0,360,2020-02-01,2020-04-01,70,70,1,39.0,740.0,0.0,N,C,SF,1,P,GA,12060,0.0,0.0,N,N,A,N,1,0
99440521,2020-03-01,B,3.625,504000.0,360,2020-03-01,2020-05-01,64,64,1,41.0,760.0,0.0,N,C,SF,1,P,CO,19740,0.0,0.0,N,N,A,N,1,0
99440524,2020-03-01,R,3.49,459000.0,240,2019-09-01,2019-11-01,85,85,1,41.0,731.0,0.0,N,R,PU,1,P,GA,23580,6.0,1.0,N,N,A,N,1,0
99440537,2020-03-01,R,3.875,84000.0,240,2020-01-01,2020-03-01,80,80,1,33.0,707.0,0.0,N,R,SF,1,P,OH,17460,0.0,0.0,N,N,A,N,0,0
99440542,2020-03-01,R,3.625,253000.0,360,2020-01-01,2020-03-01,70,70,1,24.0,740.0,0.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,0,0
99440543,2020-03-01,R,3.75,411000.0,360,2020-03-01,2020-05-01,90,90,2,48.0,805.0,804.0,N,P,PU,1,P,GA,23580,25.0,1.0,N,N,A,N,0,0
99440553,2020-03-01,C,3.375,180000.0,360,2020-02-01,2020-04-01,60,60,2,22.0,816.0,815.0,N,C,PU,1,P,OH,17140,0.0,0.0,N,N,A,N,0,0
99440564,2020-03-01,R,3.99,212000.0,360,2020-02-01,2020-04-01,67,67,2,33.0,797.0,808.0,N,R,SF,1,P,MI,11460,0.0,0.0,N,N,A,N,0,1
99440565,2020-03-01,B,3.472,366000.0,240,2020-03-01,2020-05-01,80,80,1,42.0,717.0,0.0,N,C,SF,1,P,CO,17820,0.0,0.0,N,N,A,N,1,0
99440569,2020-03-01,R,3.5,319000.0,360,2020-03-01,2020-05-01,80,80,1,17.0,768.0,0.0,Y,P,PU,1,P,GA,12060,0.0,0.0,N,N,A,N,0,0
99440570,2020-03-01,R,2.875,178000.0,180,2020-02-01,2020-04-01,60,60,2,24.0,759.0,764.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,0,0
99440582,2020-03-01,B,3.625,452000.0,360,2020-02-01,2020-04-01,80,80,1,30.0,797.0,0.0,N,R,PU,1,P,CO,17820,0.0,0.0,N,N,W,N,1,0
99440588,2020-03-01,R,3.5,310000.0,360,2020-03-01,2020-05-01,73,73,2,25.0,791.0,732.0,N,R,SF,1,P,VA,13980,0.0,0.0,N,N,W,N,0,0
99440589,2020-03-01,R,3.125,484000.0,180,2020-02-01,2020-04-01,57,57,1,34.0,752.0,0.0,N,C,PU,1,P,OH,18140,0.0,0.0,N,N,W,N,1,0
99440596,2020-03-01,R,3.5,264000.0,360,2020-03-01,2020-05-01,80,80,2,42.0,785.0,800.0,N,P,SF,1,P,MI,28020,0.0,0.0,N,N,W,N,0,0
99440600,2020-03-01,R,3.99,238000.0,360,2020-03-01,2020-05-01,77,77,1,43.0,670.0,0.0,N,R,PU,1,P,CO,0,0.0,0.0,Y,N,A,N,0,0
99440601,2020-03-01,R,3.99,150000.0,360,2020-03-01,2020-05-01,32,32,1,29.0,666.0,0.0,N,C,PU,1,P,GA,12060,0.0,0.0,N,N,A,N,0,0
99440605,2020-03-01,R,3.875,320000.0,360,2020-02-01,2020-04-01,95,95,1,42.0,799.0,0.0,N,P,CO,1,P,GA,12060,25.0,1.0,N,N,A,N,0,0
99440607,2020-03-01,R,3.875,135000.0,300,2020-02-01,2020-04-01,87,87,2,50.0,752.0,775.0,N,R,SF,1,P,OH,17140,25.0,1.0,N,N,W,N,0,0
99440611,2020-03-01,R,4.125,93000.0,180,2020-03-01,2020-05-01,65,65,1,45.0,648.0,0.0,N,C,MH,1,P,GA,12060,0.0,0.0,N,N,A,N,0,0
99440625,2020-03-01,R,3.375,262000.0,360,2020-03-01,2020-05-01,64,64,1,33.0,702.0,0.0,N,C,PU,1,P,CO,24300,0.0,0.0,N,N,W,N,0,0
99440627,2020-03-01,C,3.625,320000.0,360,2020-02-01,2020-04-01,75,75,2,25.0,701.0,765.0,N,R,SF,1,P,CO,19740,0.0,0.0,N,N,W,N,1,0
99440629,2020-03-01,R,4.0,122000.0,360,2020-02-01,2020-04-01,44,44,1,47.0,621.0,0.0,N,C,SF,1,P,OH,19430,0.0,0.0,N,N,A,N,0,0
99440632,2020-03-01,B,3.559,510000.0,360,2020-03-01,2020-05-01,57,57,1,34.0,773.0,0.0,N,C,SF,1,P,GA,12060,0.0,0.0,N,N,A,N,1,0
99440641,2020-03-01,R,3.99,154000.0,360,2020-03-01,2020-05-01,74,74,1,30.0,706.0,0.0,N,R,CO,1,P,MI,24340,0.0,0.0,N,N,W,N,1,0
99440647,2020-03-01,B,3.803,242000.0,360,2020-02-01,2020-04-01,95,95,1,44.0,739.0,0.0,Y,P,SF,1,P,VA,13980,30.0,1.0,N,N,A,N,0,0
99440663,2020-03-01,R,3.875,286000.0,360,2020-03-01,2020-05-01,89,89,2,24.0,813.0,797.0,N,R,SF,1,P,GA,12060,25.0,1.0,N,N,W,N,1,0
99440671,2020-03-01,R,3.937,368000.0,360,2020-02-01,2020-04-01,80,80,1,30.0,797.0,0.0,N,P,PU,1,P,VA,44420,0.0,0.0,N,N,A,N,0,0
99440675,2020-03-01,R,2.875,220000.0,180,2020-02-01,2020-04-01,75,75,2,30.0,799.0,808.0,N,R,SF,1,P,VA,16820,0.0,0.0,N,N,W,N,1,0
99440678,2020-03-01,R,2.99,188000.0,180,2020-01-01,2020-03-01,56,56,2,25.0,804.0,804.0,N,C,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,1,0
99440687,2020-03-01,R,4.375,194000.0,360,2020-02-01,2020-04-01,90,90,1,36.0,651.0,0.0,N,P,PU,1,P,OH,19430,25.0,1.0,N,N,A,N,0,0
99440689,2020-03-01,R,3.625,124000.0,360,2020-02-01,2020-04-01,80,80,1,43.0,805.0,0.0,N,P,PU,1,P,VA,40220,0.0,0.0,N,N,A,N,0,0
99440695,2020-03-01,R,3.5,120000.0,300,2020-02-01,2020-04-01,75,75,1,33.0,804.0,0.0,N,R,SF,1,P,MI,24340,0.0,0.0,N,N,W,N,0,0
99440713,2020-03-01,B,3.75,357000.0,360,2020-02-01,2020-04-01,80,80,1,47.0,745.0,0.0,N,C,SF,1,P,CO,24540,0.0,0.0,N,N,A,N,1,0
99440727,2020-03-01,C,3.625,326000.0,360,2020-01-01,2020-03-01,90,93,2,34.0,730.0,699.0,N,R,SF,1,P,CO,19740,16.0,1.0,N,N,A,N,1,0
99440729,2020-03-01,R,3.625,146000.0,360,2020-02-01,2020-04-01,33,33,2,25.0,809.0,812.0,N,R,CO,1,P,VA,47900,0.0,0.0,N,N,W,N,0,0
99440731,2020-03-01,R,3.875,166000.0,180,2020-01-01,2020-03-01,80,80,1,44.0,663.0,0.0,N,C,PU,1,P,OH,17140,0.0,0.0,N,N,A,N,1,0
99440744,2020-03-01,R,3.625,234000.0,240,2020-02-01,2020-04-01,75,75,1,43.0,705.0,0.0,N,R,CO,1,P,MI,11460,0.0,0.0,N,N,A,N,0,0
99440746,2020-03-01,C,4.375,371000.0,360,2019-12-01,2020-02-01,70,70,2,30.0,779.0,737.0,N,R,SF,2,I,VA,40060,0.0,0.0,N,N,A,N,0,0
99440767,2020-03-01,C,4.25,382000.0,360,2020-02-01,2020-04-01,60,60,1,42.0,650.0,0.0,N,C,SF,1,P,VA,0,0.0,0.0,N,N,A,N,1,0
99440771,2020-03-01,C,3.75,125000.0,360,2020-02-01,2020-03-01,46,46,1,39.0,722.0,0.0,N,C,SF,1,P,GA,0,0.0,0.0,N,N,A,N,0,0
99440772,2020-03-01,R,2.5,459000.0,180,2020-03-01,2020-05-01,66,66,2,33.0,808.0,789.0,N,R,SF,1,S,MI,24340,0.0,0.0,N,N,A,N,0,0
99440773,2020-03-01,B,3.663,235000.0,360,2020-02-01,2020-04-01,59,59,1,33.0,790.0,0.0,N,C,CO,1,P,MI,19820,0.0,0.0,N,N,A,N,1,0
99440776,2020-03-01,B,3.875,144000.0,360,2020-03-01,2020-05-01,80,80,2,32.0,735.0,696.0,Y,P,CO,1,P,MI,19820,0.0,0.0,N,N,A,N,1,0
99440782,2020-03-01,R,3.875,440000.0,240,2020-02-01,2020-04-01,74,74,1,37.0,794.0,0.0,N,R,SF,1,P,CO,24300,0.0,0.0,N,N,W,N,1,0
99440784,2020-03-01,R,3.75,218000.0,360,2020-02-01,2020-04-01,95,95,2,23.0,799.0,735.0,Y,P,SF,1,P,VA,31340,30.0,1.0,N,N,A,N,0,0
99440787,2020-03-01,C,3.25,457000.0,360,2020-02-01,2020-04-01,75,75,1,33.0,746.0,0.0,N,R,PU,1,P,CO,19740,0.0,0.0,N,N,W,N,1,0
99440789,2020-03-01,R,3.75,444000.0,360,2020-03-01,2020-05-01,80,80,1,28.0,802.0,0.0,N,P,PU,1,P,CO,14500,0.0,0.0,N,N,A,N,1,0
99440792,2020-03-01,C,3.625,256000.0,360,2020-02-01,2020-04-01,90,90,2,31.0,782.0,789.0,N,P,PU,1,P,GA,42340,25.0,1.0,N,N,A,N,0,0
99440802,2020-03-01,C,4.125,384000.0,360,2020-02-01,2020-04-01,80,90,2,38.0,708.0,761.0,N,R,PU,1,P,CO,19740,0.0,0.0,N,N,A,N,1,0
99440809,2020-03-01,C,5.75,144000.0,360,2020-02-01,2020-04-01,80,80,1,43.0,639.0,0.0,N,C,SF,1,P,MI,29620,0.0,0.0,N,N,A,N,0,0
99440820,2020-03-01,R,3.375,185000.0,240,2020-02-01,2020-04-01,90,90,2,31.0,760.0,789.0,N,R,SF,1,P,VA,40060,12.0,1.0,N,N,W,N,1,0
99440826,2020-03-01,R,3.99,165000.0,360,2020-03-01,2020-05-01,71,71,2,33.0,762.0,762.0,N,C,PU,1,P,GA,12060,0.0,0.0,N,N,A,N,1,0
99440854,2020-03-01,R,3.5,349000.0,360,2020-01-01,2020-03-01,75,75,2,33.0,756.0,773.0,N,R,CO,1,P,MI,19820,0.0,0.0,N,N,P,N,1,0
99440855,2020-03-01,R,3.875,359000.0,360,2020-01-01,2020-03-01,97,97,1,38.0,724.0,0.0,Y,P,CO,1,P,GA,12060,30.0,1.0,N,N,A,N,0,1
99440862,2020-03-01,R,3.875,186000.0,360,2020-02-01,2020-04-01,97,97,1,22.0,753.0,0.0,Y,P,SF,1,P,OH,17140,35.0,1.0,N,N,A,N,1,0
99440867,2020-03-01,R,3.75,307000.0,360,2020-02-01,2020-04-01,80,80,1,22.0,794.0,0.0,Y,P,SF,1,P,GA,12060,0.0,0.0,N,N,A,N,0,0
99440870,2020-03-01,B,3.625,184000.0,360,2020-03-01,2020-05-01,75,75,1,48.0,795.0,0.0,N,P,CO,1,I,CO,19740,0.0,0.0,N,N,A,N,0,0
99440882,2020-03-01,B,3.694,154000.0,360,2020-03-01,2020-05-01,69,69,2,29.0,751.0,754.0,N,R,CO,1,I,CO,24540,0.0,0.0,N,N,A,N,1,0
99440884,2020-03-01,C,3.499,532000.0,360,2020-03-01,2020-05-01,60,60,1,43.0,752.0,0.0,N,R,PU,1,P,CO,19740,0.0,0.0,N,N,W,Y,1,0
99440888,2020-03-01,R,2.875,413000.0,120,2020-03-01,2020-05-01,56,56,2,17.0,761.0,751.0,N,R,SF,1,P,OH,17140,0.0,0.0,N,N,A,N,0,0
99440890,2020-03-01,R,3.0,415000.0,180,2020-02-01,2020-05-01,60,60,1,25.0,772.0,0.0,N,R,CO,1,P,MI,19820,0.0,0.0,N,N,A,N,1,0
99440891,2020-03-01,C,2.875,205000.0,180,2020-03-01,2020-05-01,21,21,2,23.0,712.0,761.0,N,C,SF,1,P,CO,14500,0.0,0.0,N,N,W,N,0,0
99440907,2020-03-01,C,3.625,100000.0,360,2019-12-01,2020-02-01,58,58,2,24.0,640.0,648.0,N,C,SF,1,P,MI,22420,0.0,0.0,N,N,W,N,0,0
99440911,2020-03-01,R,3.375,485000.0,360,2020-02-01,2020-04-01,95,95,2,33.0,760.0,758.0,N,R,PU,1,P,CO,19740,30.0,1.0,N,N,A,N,0,0
99440912,2020-03-01,R,3.875,174000.0,300,2020-02-01,2020-04-01,75,75,1,21.0,802.0,0.0,N,R,SF,1,P,VA,40060,0.0,0.0,N,N,W,N,1,0
99440920,2020-03-01,C,4.125,208000.0,360,2020-02-01,2020-04-01,80,80,1,44.0,740.0,0.0,N,C,SF,1,P,CO,17820,0.0,0.0,N,N,A,N,1,0
99440933,2020-03-01,R,3.375,211000.0,360,2020-03-01,2020-05-01,72,72,2,36.0,809.0,809.0,N,R,CO,1,P,MI,11460,0.0,0.0,N,N,A,N,0,0
99440942,2020-03-01,R,3.99,118000.0,360,2020-03-01,2020-05-01,59,59,1,33.0,765.0,0.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,0,0
99440950,2020-03-01,C,3.5,208000.0,360,2020-02-01,2020-04-01,73,73,1,37.0,725.0,0.0,N,C,PU,1,P,CO,19740,0.0,0.0,N,N,A,N,0,0
99440963,2020-03-01,C,3.875,510000.0,360,2020-02-01,2020-04-01,63,85,1,44.0,715.0,0.0,N,P,PU,1,P,GA,12060,0.0,0.0,N,N,A,N,1,0
99440964,2020-03-01,R,3.875,162000.0,360,2020-03-01,2020-05-01,83,83,1,42.0,784.0,0.0,N,R,SF,1,P,MI,24340,12.0,1.0,N,N,A,N,1,0
99440966,2020-03-01,R,5.375,244000.0,360,2020-01-01,2020-03-01,78,78,2,43.0,636.0,647.0,N,C,SF,1,P,OH,45780,0.0,0.0,N,N,A,N,1,0
99440969,2020-03-01,R,3.375,340000.0,240,2020-02-01,2020-04-01,88,88,1,34.0,794.0,0.0,Y,P,SF,1,P,MI,19820,12.0,1.0,N,N,A,N,1,0
99440973,2020-03-01,R,3.75,136000.0,360,2020-01-01,2020-03-01,78,78,2,28.0,804.0,817.0,N,R,SF,1,S,MI,0,0.0,0.0,N,N,W,N,0,0
99440976,2020-03-01,R,2.5,192000.0,180,2020-03-01,2020-05-01,80,80,2,26.0,789.0,802.0,N,P,SF,1,I,VA,47260,0.0,0.0,N,N,A,N,0,0
99440979,2020-03-01,R,2.875,377000.0,180,2020-02-01,2020-04-01,76,76,1,22.0,791.0,0.0,N,R,PU,1,P,VA,47900,0.0,0.0,N,N,W,N,1,0
99440984,2020-03-01,B,3.33,352000.0,240,2020-03-01,2020-05-01,60,60,1,48.0,800.0,0.0,N,R,SF,1,P,CO,19740,0.0,0.0,N,N,W,N,0,0
99440988,2020-03-01,B,3.19,306000.0,360,2020-03-01,2020-05-01,94,94,1,41.0,687.0,0.0,N,R,SF,1,P,CO,19740,25.0,1.0,Y,N,A,N,0,0
99440997,2020-03-01,R,3.25,408000.0,240,2020-02-01,2020-04-01,48,48,1,49.0,791.0,0.0,N,C,SF,1,P,CO,19740,0.0,0.0,N,N,W,N,1,0
99441001,2020-03-01,C,3.625,148000.0,360,2020-03-01,2020-05-01,78,78,1,34.0,765.0,0.0,N,R,PU,1,P,CO,24300,0.0,0.0,Y,N,A,N,0,0
99441002,2020-03-01,R,3.0,341000.0,180,2020-03-01,2020-05-01,71,71,2,44.0,741.0,745.0,N,R,PU,1,P,CO,14500,0.0,0.0,N,N,W,N,0,0
99441013,2020-03-01,R,4.805,186000.0,360,2020-03-01,2020-05-01,56,56,1,36.0,799.0,0.0,N,C,PU,1,I,CO,24540,0.0,0.0,N,N,A,N,0,0
99441014,2020-03-01,C,4.0,99000.0,360,2020-01-01,2020-03-01,75,75,1,45.0,772.0,0.0,N,C,PU,1,I,VA,47260,0.0,0.0,N,N,A,N,0,0
99441020,2020-03-01,B,3.5,190000.0,360,2020-03-01,2020-05-01,74,74,1,44.0,792.0,0.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,0,0
99441022,2020-03-01,R,3.625,198000.0,180,2019-12-01,2020-02-01,69,69,2,26.0,790.0,783.0,N,C,SF,1,P,OH,0,0.0,0.0,N,N,A,N,1,0
99441023,2020-03-01,R,3.375,300000.0,360,2020-02-01,2020-04-01,94,94,1,39.0,790.0,0.0,N,P,SF,1,P,OH,48540,30.0,1.0,N,N,A,N,0,0
99441039,2020-03-01,C,3.5,164000.0,300,2020-03-01,2020-05-01,59,59,2,32.0,744.0,767.0,N,C,SF,1,P,CO,19740,0.0,0.0,N,N,A,N,1,0
99441055,2020-03-01,R,4.375,77000.0,360,2020-03-01,2020-05-01,47,47,2,33.0,782.0,739.0,N,C,SF,1,I,GA,12060,0.0,0.0,N,N,A,N,0,0
99441057,2020-03-01,C,4.25,85000.0,180,2019-12-01,2020-02-01,75,75,1,24.0,664.0,0.0,N,C,SF,1,I,GA,42340,0.0,0.0,N,N,A,N,0,0
99441059,2020-03-01,R,3.875,71000.0,180,2019-12-01,2020-02-01,72,72,1,42.0,724.0,0.0,N,C,SF,1,P,GA,10500,0.0,0.0,N,N,A,N,1,0
99441063,2020-03-01,R,3.875,100000.0,360,2020-03-01,2020-05-01,61,61,2,13.0,802.0,802.0,N,P,SF,1,S,GA,0,0.0,0.0,N,N,W,N,1,0
99441074,2020-03-01,R,4.5,150000.0,360,2020-01-01,2020-03-01,49,49,2,16.0,763.0,767.0,N,C,CP,1,P,MI,19820,0.0,0.0,N,N,A,N,1,0
99441076,2020-03-01,C,3.0,316000.0,180,2020-02-01,2020-04-01,80,80,2,22.0,762.0,785.0,Y,P,PU,1,P,GA,12060,0.0,0.0,N,N,A,N,0,0
99441077,2020-03-01,R,3.625,285000.0,300,2020-03-01,2020-05-01,89,89,1,34.0,803.0,0.0,N,R,SF,1,P,CO,19740,25.0,1.0,N,N,A,N,0,0
99441080,2020-03-01,R,3.5,212000.0,360,2020-02-01,2020-04-01,80,80,2,45.0,793.0,781.0,N,P,PU,1,S,GA,0,0.0,0.0,N,N,A,N,0,0
99441085,2020-03-01,C,3.875,80000.0,360,2020-02-01,2020-04-01,80,80,1,40.0,788.0,0.0,Y,P,SF,1,P,MI,0,0.0,0.0,N,N,A,N,1,0
99441092,2020-03-01,C,3.0,145000.0,180,2020-02-01,2020-04-01,41,41,1,23.0,809.0,0.0,N,R,PU,1,P,OH,18140,0.0,0.0,N,N,W,N,0,0
99441094,2020-03-01,C,3.875,131000.0,360,2019-12-01,2020-02-01,90,90,2,17.0,763.0,757.0,N,P,SF,1,S,GA,0,25.0,1.0,N,N,A,N,0,0
99441102,2020-03-01,B,3.75,160000.0,360,2020-02-01,2020-04-01,91,91,1,39.0,741.0,0.0,N,R,SF,1,P,MI,19820,30.0,1.0,N,N,A,N,1,0
99441115,2020-03-01,B,4.875,376000.0,360,2020-03-01,2020-05-01,80,80,2,24.0,705.0,707.0,N,C,PU,1,P,CO,19740,0.0,0.0,N,N,A,N,1,0
99441123,2020-03-01,R,3.625,139000.0,180,2020-01-01,2020-03-01,67,67,2,24.0,804.0,808.0,N,C,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,1,0
99441128,2020-03-01,B,3.375,360000.0,240,2020-03-01,2020-05-01,67,67,1,32.0,786.0,0.0,N,C,PU,1,P,CO,19740,0.0,0.0,N,N,W,N,1,0
99441129,2020-03-01,C,4.375,150000.0,360,2020-02-01,2020-04-01,62,62,2,39.0,773.0,775.0,N,R,SF,2,I,MI,24340,0.0,0.0,N,N,A,N,1,0
99441140,2020-03-01,R,3.875,435000.0,360,2020-01-01,2020-03-01,80,80,2,32.0,789.0,802.0,N,R,SF,1,P,CO,24300,0.0,0.0,N,N,A,N,1,0
99441147,2020-03-01,R,3.625,149000.0,360,2020-03-01,2020-05-01,75,75,1,32.0,768.0,0.0,N,R,CO,1,P,CO,19740,0.0,0.0,N,N,W,N,0,0
99441149,2020-03-01,C,3.75,214000.0,360,2020-01-01,2020-03-01,42,42,1,2.0,805.0,0.0,N,P,SF,4,I,CO,0,0.0,0.0,N,N,A,N,0,0
99441166,2020-03-01,B,3.5,228000.0,360,2020-02-01,2020-04-01,71,71,1,23.0,802.0,0.0,N,R,SF,1,P,CO,19740,0.0,0.0,N,N,W,N,0,0
99441167,2020-03-01,R,3.5,308000.0,360,2020-02-01,2020-04-01,92,92,1,34.0,783.0,0.0,Y,P,SF,1,P,CO,19740,30.0,1.0,N,N,A,N,1,0
99441178,2020-03-01,C,3.875,169000.0,360,2020-02-01,2020-03-01,75,75,1,42.0,765.0,0.0,N,C,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,0,0
99441180,2020-03-01,C,3.499,510000.0,360,2020-02-01,2020-04-01,79,79,2,34.0,763.0,801.0,N,R,SF,1,P,CO,17820,0.0,0.0,N,N,A,N,1,0
99441188,2020-03-01,R,3.625,312000.0,360,2020-03-01,2020-05-01,78,78,1,42.0,747.0,0.0,N,R,SF,1,P,CO,19740,0.0,0.0,N,N,W,N,1,0
99441190,2020-03-01,R,4.0,230000.0,360,2020-02-01,2020-04-01,75,75,2,42.0,740.0,745.0,N,C,SF,1,P,CO,0,0.0,0.0,N,N,A,N,0,0
99441196,2020-03-01,R,3.75,233000.0,360,2019-12-01,2020-02-01,97,97,1,27.0,804.0,0.0,Y,P,PU,1,P,GA,12060,35.0,1.0,N,N,A,N,0,0
99441204,2020-03-01,R,3.125,209000.0,360,2020-03-01,2020-05-01,51,51,1,16.0,800.0,0.0,N,R,SF,1,P,CO,19740,0.0,0.0,N,N,A,N,0,0
99441205,2020-03-01,R,3.375,204000.0,216,2020-03-01,2020-05-01,76,76,1,43.0,747.0,0.0,N,R,PU,1,P,GA,12060,0.0,0.0,N,N,W,N,0,0
99441222,2020-03-01,R,3.75,365000.0,360,2020-03-01,2020-05-01,51,51,2,21.0,791.0,766.0,N,R,PU,1,P,CO,24540,0.0,0.0,N,N,A,N,1,0
99441226,2020-03-01,C,3.75,204000.0,360,2020-01-01,2020-03-01,57,57,2,45.0,769.0,803.0,N,C,PU,1,P,GA,0,0.0,0.0,N,N,A,N,1,0
99441231,2020-03-01,R,3.875,488000.0,360,2020-03-01,2020-05-01,78,78,1,24.0,780.0,0.0,N,C,SF,1,P,CO,19740,0.0,0.0,N,N,A,N,1,0
99441244,2020-03-01,R,3.625,275000.0,360,2020-01-01,2020-03-01,76,86,1,36.0,740.0,0.0,N,R,PU,1,P,GA,12060,0.0,0.0,N,N,W,N,0,0
99441250,2020-03-01,C,4.125,220000.0,360,2020-02-01,2020-04-01,80,80,1,45.0,767.0,0.0,N,P,SF,1,S,VA,47260,0.0,0.0,N,N,A,N,0,0
99441251,2020-03-01,B,3.5,245000.0,240,2020-02-01,2020-04-01,62,62,2,27.0,759.0,745.0,N,C,SF,1,P,VA,0,0.0,0.0,N,N,W,N,1,0
99441256,2020-03-01,R,3.875,316000.0,360,2020-02-01,2020-04-01,80,80,2,45.0,786.0,787.0,N,P,SF,1,S,GA,12060,0.0,0.0,N,N,W,N,1,0
99441266,2020-03-01,R,3.875,280000.0,240,2020-02-01,2020-04-01,76,76,2,39.0,761.0,813.0,N,C,SF,1,P,VA,40060,0.0,0.0,N,N,A,N,0,0
99441270,2020-03-01,C,4.125,54000.0,360,2020-01-01,2020-03-01,75,75,1,34.0,786.0,0.0,N,P,CO,1,I,VA,47260,0.0,0.0,N,N,A,N,0,0
99441276,2020-03-01,R,3.75,163000.0,360,2020-01-01,2020-03-01,80,80,2,22.0,774.0,771.0,Y,P,SF,1,P,OH,18140,0.0,0.0,N,N,A,N,0,0
99441280,2020-03-01,C,3.25,228000.0,180,2020-03-01,2020-05-01,77,77,2,23.0,811.0,789.0,N,R,PU,1,P,VA,40060,0.0,0.0,N,N,A,N,0,0
99441285,2020-03-01,R,3.5,207000.0,204,2020-02-01,2020-04-01,60,60,1,39.0,801.0,0.0,N,R,SF,1,P,CO,19740,0.0,0.0,N,N,W,N,1,0
