LOAN_ID,ACT_PERIOD,CHANNEL,ORIG_RATE,ORIG_UPB,ORIG_DATE,FIRST_PAY,OLTV,NUM_BO,DTI,CSCORE_B,FIRST_FLAG,PURPOSE,PROP,NO_UNITS,OCC_STAT,STATE,MSA,HOMEREADY_PROGRAM_INDICATOR,RELOCATION_MORTGAGE_INDICATOR,PROPERTY_INSPECTION_WAIVER_INDICATOR,HIGH_BALANCE_LOAN_INDICATOR,PREPAID_FLAG,DEFAULT_FLAG,MI,TERM,DTI_LTV,DTI_UPB
98904329,2020-01-01,C,3.875,387000.0,2019-12-01,2020-02-01,96,1,32.0,786.0,1,P,SF,1,P,GA,12060,0,0,A,0,1,0,1,30y,0.3333333333333333,8.2687338501292e-05
98904330,2020-01-01,R,3.875,263000.0,2020-01-01,2020-03-01,49,2,47.0,729.0,0,R,PU,1,P,CO,19740,0,0,W,0,1,0,0,other,0.9591836734693877,0.00017870722433460076
98904334,2020-01-01,R,3.25,216000.0,2019-08-01,2019-10-01,44,2,21.0,782.0,0,R,SF,1,P,CO,17820,0,0,A,0,1,0,0,15y,0.4772727272727273,9.722222222222222e-05
98904350,2020-01-01,R,3.625,150000.0,2019-11-01,2020-01-01,39,1,15.0,783.0,0,P,PU,1,P,OH,18140,0,0,A,0,1,0,0,30y,0.38461538461538464,0.0001
98904353,2020-01-01,C,3.625,219000.0,2019-12-01,2020-02-01,54,2,29.0,786.0,0,R,PU,1,P,VA,47260,0,0,W,0,1,0,0,15y,0.5370370370370371,0.00013242009132420092
98904362,2020-01-01,R,4.125,286000.0,2019-12-01,2020-02-01,80,1,41.0,752.0,0,C,SF,1,P,CO,0,0,0,A,0,1,0,0,30y,0.5125,0.00014335664335664335
98904366,2020-01-01,R,3.875,284000.0,2019-12-01,2020-02-01,78,1,48.0,747.0,0,R,SF,1,P,CO,19740,0,0,W,0,1,0,0,30y,0.6153846153846154,0.00016901408450704225
98904372,2020-01-01,C,3.5,252000.0,2019-11-01,2020-01-01,78,1,26.0,668.0,0,R,SF,1,P,CO,19740,0,0,A,0,0,0,0,30y,0.3333333333333333,0.00010317460317460317
98904381,2020-01-01,R,3.75,372000.0,2019-12-01,2020-02-01,66,1,23.0,783.0,0,R,SF,1,P,VA,40060,0,0,A,0,1,0,0,30y,0.3484848484848485,6.182795698924732e-05
98904383,2020-01-01,R,3.875,296000.0,2019-12-01,2020-02-01,74,2,41.0,767.0,0,R,CO,1,P,MI,11460,0,0,W,0,1,0,0,30y,0.5540540540540541,0.00013851351351351352
98904391,2020-01-01,R,3.625,280000.0,2019-12-01,2020-02-01,70,1,44.0,744.0,0,C,SF,1,P,CO,19740,0,0,W,0,1,0,0,30y,0.6285714285714286,0.00015714285714285713
98904393,2020-01-01,C,3.75,137000.0,2019-12-01,2020-02-01,56,2,35.0,782.0,0,C,PU,1,P,VA,40060,0,0,W,0,0,0,0,other,0.625,0.00025547445255474455
98904398,2020-01-01,R,3.625,49000.0,2019-12-01,2020-02-01,65,2,31.0,683.0,0,C,MH,1,P,GA,23580,0,0,A,0,0,0,0,15y,0.47692307692307695,0.0006326530612244898
98904399,2020-01-01,B,4.125,125000.0,2019-12-01,2020-02-01,25,2,24.0,804.0,0,C,PU,1,P,CO,19740,0,0,W,0,1,0,0,15y,0.96,0.000192
98904402,2020-01-01,R,3.75,222000.0,2019-11-01,2020-01-01,80,2,44.0,789.0,0,P,PU,1,S,CO,24300,0,0,W,0,0,0,0,30y,0.55,0.00019819819819819818
98904419,2020-01-01,B,3.69,383000.0,2019-12-01,2020-02-01,85,2,44.0,815.0,0,P,PU,1,P,CO,19740,0,0,A,0,0,0,1,30y,0.5176470588235295,0.00011488250652741515
98904420,2020-01-01,R,4.0,203000.0,2019-12-01,2020-02-01,40,2,41.0,747.0,0,R,CO,1,P,CO,0,0,0,A,0,1,0,0,30y,1.025,0.00020197044334975368
98904422,2020-01-01,B,3.25,232000.0,2019-12-01,2020-02-01,61,1,27.0,819.0,0,R,PU,1,P,GA,12060,0,0,W,0,1,0,0,15y,0.4426229508196721,0.00011637931034482759
98904426,2020-01-01,B,3.75,342000.0,2019-12-01,2020-02-01,69,2,32.0,809.0,0,R,PU,1,P,GA,12060,0,0,W,0,1,0,0,30y,0.463768115942029,9.356725146198831e-05
98904436,2020-01-01,R,3.875,351000.0,2020-01-01,2020-03-01,89,2,47.0,717.0,1,P,PU,1,P,GA,23580,0,0,A,0,1,0,1,30y,0.5280898876404494,0.0001339031339031339
98904438,2020-01-01,B,4.5,297000.0,2019-12-01,2020-02-01,70,1,40.0,735.0,0,C,SF,1,P,CO,19740,0,0,A,0,1,0,0,other,0.5714285714285714,0.00013468013468013467
98904448,2020-01-01,R,3.875,153000.0,2019-12-01,2020-02-01,57,2,31.0,770.0,0,C,SF,1,P,VA,47260,0,0,A,0,0,0,0,15y,0.543859649122807,0.00020261437908496732
98904455,2020-01-01,R,3.375,270000.0,2019-12-01,2020-02-01,72,1,48.0,808.0,0,R,PU,1,P,CO,19740,0,0,W,0,0,0,0,15y,0.6666666666666666,0.00017777777777777779
98904459,2020-01-01,R,3.625,170000.0,2019-12-01,2020-02-01,46,2,18.0,804.0,0,C,SF,1,P,GA,12060,0,0,A,0,0,0,0,15y,0.391304347826087,0.00010588235294117647
98904479,2020-01-01,R,3.75,240000.0,2019-12-01,2020-02-01,64,1,43.0,684.0,0,C,SF,1,P,GA,0,0,0,W,0,0,0,0,30y,0.671875,0.00017916666666666667
98904485,2020-01-01,B,3.25,232000.0,2019-12-01,2020-02-01,47,1,39.0,729.0,0,R,SF,1,P,CO,19740,0,0,W,0,0,0,0,30y,0.8297872340425532,0.00016810344827586208
98904486,2020-01-01,B,3.99,318000.0,2019-12-01,2020-02-01,67,1,40.0,733.0,0,C,PU,1,P,CO,19740,0,0,A,0,0,0,0,30y,0.5970149253731343,0.00012578616352201257
98904499,2020-01-01,B,4.5,243000.0,2020-01-01,2020-03-01,97,2,50.0,659.0,1,P,SF,1,P,VA,47900,1,0,A,0,0,0,1,30y,0.5154639175257731,0.00020576131687242798
98904503,2020-01-01,R,3.99,275000.0,2019-12-01,2020-02-01,84,1,50.0,702.0,0,R,CO,1,P,MI,19820,0,0,A,0,1,0,1,30y,0.5952380952380952,0.0001818181818181818
98904513,2020-01-01,C,4.0,589000.0,2019-11-01,2020-02-01,88,1,45.0,784.0,0,R,SF,1,P,VA,47900,0,0,A,1,1,0,1,30y,0.5113636363636364,7.64006791171477e-05
98904516,2020-01-01,C,4.5,30000.0,2019-11-01,2020-01-01,29,1,28.0,817.0,0,P,SF,1,P,MI,29620,0,0,A,0,0,0,0,30y,0.9655172413793104,0.0009333333333333333
98904529,2020-01-01,R,3.99,204000.0,2019-12-01,2020-02-01,95,1,32.0,763.0,0,P,CO,1,P,CO,17820,0,0,A,0,1,0,1,30y,0.3368421052631579,0.00015686274509803922
98904544,2020-01-01,C,3.375,310000.0,2019-10-01,2020-01-01,85,2,35.0,807.0,0,R,SF,1,P,OH,17460,0,0,W,0,1,0,1,other,0.4117647058823529,0.00011290322580645161
98904550,2020-01-01,R,5.379,144000.0,2019-10-01,2019-12-01,80,1,36.0,642.0,0,P,SF,1,P,MI,19820,0,0,A,0,1,0,0,30y,0.45,0.00025
98904557,2020-01-01,R,3.99,110000.0,2019-12-01,2020-02-01,60,2,30.0,709.0,0,C,SF,1,P,OH,0,0,0,A,0,0,0,0,30y,0.5,0.00027272727272727274
98904565,2020-01-01,R,3.875,150000.0,2019-12-01,2020-02-01,60,1,24.0,737.0,0,C,SF,1,P,MI,11460,0,0,W,0,1,0,0,30y,0.4,0.00016
98904572,2020-01-01,C,3.75,232000.0,2019-12-01,2020-02-01,75,3,22.0,766.0,0,R,SF,1,P,CO,19740,0,0,W,0,0,0,0,30y,0.29333333333333333,9.482758620689655e-05
98904573,2020-01-01,R,4.0,261000.0,2020-01-01,2020-03-01,85,1,39.0,744.0,0,P,SF,1,P,CO,24540,1,0,A,0,0,0,1,30y,0.4588235294117647,0.00014942528735632183
98904589,2020-01-01,R,4.25,45000.0,2019-12-01,2020-02-01,80,2,30.0,754.0,1,P,CO,1,P,OH,30620,0,0,A,0,0,0,0,30y,0.375,0.0006666666666666666
98904596,2020-01-01,R,3.49,344000.0,2019-09-01,2019-11-01,69,2,26.0,801.0,0,R,SF,1,P,VA,47260,0,0,A,0,0,0,0,30y,0.37681159420289856,7.558139534883721e-05
98904597,2020-01-01,R,3.875,226000.0,2019-12-01,2020-02-01,80,1,43.0,785.0,0,P,PU,1,S,VA,0,0,0,A,0,0,0,0,30y,0.5375,0.00019026548672566372
98904609,2020-01-01,B,3.625,124000.0,2019-11-01,2020-01-01,95,1,15.0,727.0,0,R,SF,1,P,MI,19820,0,0,A,0,0,0,1,30y,0.15789473684210525,0.00012096774193548387
98904611,2020-01-01,R,3.125,87000.0,2019-12-01,2020-02-01,95,1,34.0,788.0,0,R,SF,1,P,OH,0,0,0,A,0,0,0,1,other,0.35789473684210527,0.00039080459770114945
98904620,2020-01-01,R,3.75,412000.0,2020-01-01,2020-03-01,64,1,49.0,776.0,0,R,PU,1,P,OH,17460,0,0,W,0,1,0,0,30y,0.765625,0.00011893203883495146
98904630,2020-01-01,R,3.99,108000.0,2019-12-01,2020-02-01,64,2,47.0,655.0,0,R,SF,1,P,OH,0,0,0,W,0,0,0,0,15y,0.734375,0.0004351851851851852
98904631,2020-01-01,R,4.625,79000.0,2019-11-01,2020-01-01,75,3,30.0,814.0,0,P,PU,1,I,GA,12060,0,0,A,0,1,0,0,30y,0.4,0.00037974683544303797
98904636,2020-01-01,R,4.125,130000.0,2019-12-01,2020-02-01,67,2,28.0,736.0,0,C,SF,1,P,MI,19820,0,0,A,0,1,0,0,30y,0.417910447761194,0.0002153846153846154
98904639,2020-01-01,R,4.75,337000.0,2019-12-01,2020-02-01,95,2,35.0,654.0,0,P,PU,1,P,OH,17140,0,0,A,0,1,0,1,30y,0.3684210526315789,0.00010385756676557863
98904641,2020-01-01,R,3.25,182000.0,2019-09-01,2019-11-01,31,1,42.0,708.0,0,C,PU,1,P,CO,19740,0,0,W,0,0,0,0,15y,1.3548387096774193,0.00023076923076923076
98904644,2020-01-01,C,4.875,361000.0,2019-12-01,2020-02-01,70,2,35.0,656.0,0,R,PU,1,P,GA,12060,0,0,A,0,1,0,0,30y,0.5,9.695290858725761e-05
98904645,2020-01-01,R,3.625,207000.0,2019-11-01,2020-01-01,60,1,39.0,756.0,0,R,SF,1,P,MI,19820,0,0,W,0,1,0,0,other,0.65,0.00018840579710144927
98904646,2020-01-01,R,4.375,352000.0,2019-12-01,2020-02-01,75,2,33.0,787.0,0,P,SF,1,I,CO,19740,0,0,A,0,1,0,0,30y,0.44,9.375e-05
98904651,2020-01-01,C,3.875,171000.0,2019-12-01,2020-02-01,69,1,35.0,686.0,0,C,SF,1,P,OH,18140,0,0,A,0,1,0,0,15y,0.5072463768115942,0.00020467836257309941
98904655,2020-01-01,R,3.875,204000.0,2019-12-01,2020-02-01,66,2,37.0,776.0,0,C,CO,1,P,CO,0,0,0,A,0,1,0,0,30y,0.5606060606060606,0.00018137254901960784
98904659,2020-01-01,R,4.25,49000.0,2020-01-01,2020-03-01,80,2,23.0,664.0,1,P,SF,1,P,OH,17460,0,0,A,0,0,0,0,30y,0.2875,0.00046938775510204083
98904660,2020-01-01,R,4.0,125000.0,2019-12-01,2020-02-01,97,1,48.0,688.0,1,P,SF,1,P,GA,12060,1,0,A,0,0,0,1,30y,0.4948453608247423,0.000384
98904661,2020-01-01,R,4.0,228000.0,2019-08-01,2019-10-01,80,1,35.0,784.0,0,C,SF,1,P,CO,17820,0,0,A,0,1,0,0,30y,0.4375,0.00015350877192982457
98904663,2020-01-01,C,3.75,289000.0,2019-12-01,2020-01-01,95,2,31.0,792.0,0,P,PU,1,P,GA,12060,0,0,A,0,0,0,1,30y,0.3263157894736842,0.00010726643598615918
98904680,2020-01-01,C,4.0,213000.0,2019-12-01,2020-02-01,64,2,32.0,806.0,0,P,PU,1,P,CO,22660,0,0,A,0,1,0,0,30y,0.5,0.00015023474178403755
98904685,2020-01-01,C,3.125,245000.0,2019-11-01,2020-01-01,70,1,26.0,770.0,0,C,PU,1,P,OH,18140,0,0,W,0,0,0,0,30y,0.37142857142857144,0.00010612244897959184
98904701,2020-01-01,C,4.0,242000.0,2019-10-01,2019-12-01,77,1,29.0,748.0,0,R,SF,1,P,GA,12060,0,0,A,0,1,0,0,30y,0.37662337662337664,0.00011983471074380165
98904710,2020-01-01,R,3.75,124000.0,2019-10-01,2019-12-01,57,1,16.0,793.0,0,R,SF,1,P,MI,19820,0,0,W,0,1,0,0,15y,0.2807017543859649,0.00012903225806451613
98904712,2020-01-01,C,3.5,183000.0,2020-01-01,2020-03-01,61,1,33.0,776.0,0,C,SF,1,P,CO,22660,0,0,W,0,1,0,0,15y,0.5409836065573771,0.000180327868852459
98904715,2020-01-01,R,3.25,136000.0,2019-10-01,2019-12-01,61,2,30.0,761.0,0,C,SF,1,P,MI,24340,0,0,W,0,0,0,0,other,0.4918032786885246,0.00022058823529411765
98904722,2020-01-01,C,4.5,134000.0,2020-01-01,2020-03-01,75,1,28.0,800.0,0,R,CO,1,I,MI,19820,0,0,A,0,1,0,0,30y,0.37333333333333335,0.000208955223880597
98904728,2020-01-01,C,4.125,320000.0,2019-12-01,2020-02-01,80,1,47.0,810.0,0,P,CO,1,P,CO,22660,0,0,A,0,1,0,0,30y,0.5875,0.000146875
98904738,2020-01-01,C,4.125,237000.0,2019-12-01,2020-02-01,95,2,50.0,691.0,1,P,PU,1,P,GA,12060,0,0,A,0,1,0,1,30y,0.5263157894736842,0.0002109704641350211
98904751,2020-01-01,R,6.0,215000.0,2018-10-01,2020-02-01,95,1,45.0,699.0,0,R,SF,1,P,VA,0,0,0,A,0,1,0,1,30y,0.47368421052631576,0.00020930232558139534
98904752,2020-01-01,B,4.0,435000.0,2019-12-01,2020-02-01,76,1,50.0,728.0,0,R,SF,1,S,VA,13980,0,0,A,0,1,0,0,30y,0.6578947368421053,0.00011494252873563218
98904759,2020-01-01,R,3.125,250000.0,2019-12-01,2020-02-01,53,1,33.0,801.0,0,P,PU,1,P,GA,12060,0,0,A,0,1,0,0,15y,0.6226415094339622,0.000132
98904761,2020-01-01,C,3.5,135000.0,2019-11-01,2020-01-01,75,1,32.0,749.0,0,C,SF,1,P,VA,47260,0,0,A,0,0,0,0,15y,0.4266666666666667,0.00023703703703703704
98904771,2020-01-01,R,3.625,347000.0,2020-01-01,2020-03-01,74,2,22.0,807.0,0,R,PU,1,P,OH,17140,0,0,A,0,1,0,0,other,0.2972972972972973,6.340057636887608e-05
98904778,2020-01-01,R,4.49,320000.0,2019-12-01,2020-02-01,73,2,39.0,711.0,0,C,SF,1,P,MI,19820,0,0,A,0,1,0,0,30y,0.5342465753424658,0.000121875
98904779,2020-01-01,C,4.125,104000.0,2019-12-01,2020-02-01,95,1,41.0,643.0,1,P,SF,1,P,GA,16860,1,0,A,0,0,0,1,30y,0.43157894736842106,0.0003942307692307692
98904788,2020-01-01,C,4.5,314000.0,2019-12-01,2020-02-01,95,1,38.0,665.0,0,P,SF,1,P,VA,47260,0,0,A,0,0,0,1,30y,0.4,0.00012101910828025477
98904793,2020-01-01,B,3.125,210000.0,2019-12-01,2020-02-01,25,2,39.0,795.0,0,R,PU,1,P,VA,47900,0,0,A,0,1,0,0,other,1.56,0.00018571428571428572
98904798,2020-01-01,C,3.421,451000.0,2019-12-01,2020-02-01,65,1,12.0,767.0,0,C,PU,1,P,GA,12060,0,0,W,0,1,0,0,15y,0.18461538461538463,2.6607538802660753e-05
98904805,2020-01-01,R,4.0,445000.0,2019-12-01,2020-03-01,94,2,42.0,764.0,0,R,SF,1,P,MI,28020,0,0,A,0,0,0,1,30y,0.44680851063829785,9.438202247191011e-05
98904806,2020-01-01,B,4.179,221000.0,2019-12-01,2020-02-01,74,2,26.0,788.0,0,C,SF,1,P,CO,19740,0,0,A,0,1,0,0,other,0.35135135135135137,0.00011764705882352942
98904817,2020-01-01,R,3.375,140000.0,2019-12-01,2020-02-01,85,1,41.0,742.0,0,R,SF,1,P,MI,19820,0,0,W,0,0,0,1,15y,0.4823529411764706,0.0002928571428571429
98904826,2020-01-01,C,4.125,283000.0,2019-11-01,2020-02-01,78,1,38.0,740.0,0,C,SF,1,P,VA,47900,0,0,A,0,0,0,0,15y,0.48717948717948717,0.00013427561837455832
98904831,2020-01-01,C,3.875,288000.0,2019-12-01,2020-02-01,80,2,19.0,756.0,1,P,SF,1,P,GA,12060,0,0,A,0,0,0,0,30y,0.2375,6.597222222222222e-05
98904835,2020-01-01,R,3.875,116000.0,2019-12-01,2020-02-01,42,1,29.0,814.0,0,C,CO,1,P,CO,19740,0,0,A,0,1,0,0,30y,0.6904761904761905,0.00025
98904841,2020-01-01,C,3.75,357000.0,2019-12-01,2020-02-01,93,2,36.0,791.0,0,R,PU,1,P,CO,19740,1,0,A,0,1,0,1,30y,0.3870967741935484,0.00010084033613445378
98904845,2020-01-01,R,3.09,76000.0,2019-10-01,2019-12-01,67,1,18.0,796.0,0,R,SF,1,P,OH,17140,1,0,A,0,1,0,0,15y,0.26865671641791045,0.00023684210526315788
98904848,2020-01-01,R,3.875,326000.0,2020-01-01,2020-03-01,92,1,33.0,735.0,1,P,SF,1,P,CO,22660,0,0,A,0,0,0,1,30y,0.358695652173913,0.00010122699386503068
98904850,2020-01-01,C,3.75,249000.0,2019-12-01,2020-02-01,78,1,21.0,789.0,0,R,SF,1,P,GA,12060,0,0,A,0,1,0,0,30y,0.2692307692307692,8.433734939759036e-05
98904852,2020-01-01,R,3.5,112000.0,2019-12-01,2020-02-01,54,1,43.0,804.0,0,C,SF,1,P,MI,19820,0,0,W,0,1,0,0,15y,0.7962962962962963,0.0003839285714285714
98904857,2020-01-01,R,3.875,176000.0,2019-12-01,2020-02-01,72,2,27.0,741.0,0,C,SF,1,P,CO,0,0,0,A,0,0,0,0,30y,0.375,0.0001534090909090909
98904860,2020-01-01,C,4.125,408000.0,2019-11-01,2020-01-01,89,1,45.0,732.0,0,R,PU,1,P,GA,23580,0,0,A,0,1,0,1,30y,0.5056179775280899,0.00011029411764705883
98904873,2020-01-01,R,3.625,175000.0,2020-01-01,2020-03-01,63,2,28.0,748.0,0,C,SF,1,P,GA,12060,0,0,A,0,1,0,0,15y,0.4444444444444444,0.00016
98904878,2020-01-01,C,4.125,211000.0,2019-11-01,2020-01-01,96,1,44.0,785.0,1,P,SF,1,P,OH,17140,1,0,A,0,0,0,1,30y,0.4583333333333333,0.00020853080568720379
98904892,2020-01-01,C,3.875,125000.0,2019-12-01,2020-02-01,79,1,29.0,682.0,0,R,SF,1,P,GA,0,0,0,A,0,1,0,0,30y,0.3670886075949367,0.000232
98904895,2020-01-01,R,3.5,150000.0,2019-12-01,2020-02-01,72,2,23.0,732.0,0,C,SF,1,P,MI,19820,0,0,A,0,0,0,0,other,0.3194444444444444,0.00015333333333333334
98904903,2020-01-01,R,4.875,105000.0,2019-12-01,2020-02-01,54,1,28.0,669.0,0,R,CO,1,P,OH,18140,0,0,W,0,0,0,0,30y,0.5185185185185185,0.0002666666666666667
98904904,2020-01-01,R,4.375,65000.0,2019-12-01,2020-02-01,39,1,35.0,703.0,0,C,SF,1,I,MI,24340,0,0,A,0,0,0,0,15y,0.8974358974358975,0.0005384615384615384
98904906,2020-01-01,C,3.625,395000.0,2019-11-01,2020-01-01,72,2,34.0,770.0,0,R,PU,1,P,CO,0,0,0,A,0,1,0,0,30y,0.4722222222222222,8.607594936708861e-05
98904907,2020-01-01,C,3.25,443000.0,2019-12-01,2020-02-01,50,2,22.0,797.0,0,R,PU,1,P,GA,31420,0,0,W,0,1,0,0,15y,0.44,4.966139954853273e-05
98904908,2020-01-01,C,3.75,225000.0,2019-12-01,2020-01-01,90,1,35.0,805.0,0,P,SF,1,P,GA,31420,0,0,A,0,1,0,1,30y,0.3888888888888889,0.00015555555555555556
98904917,2020-01-01,R,3.99,153000.0,2019-11-01,2020-01-01,90,1,20.0,816.0,0,P,SF,1,S,VA,40220,0,0,A,0,0,0,1,30y,0.2222222222222222,0.00013071895424836603
98904931,2020-01-01,C,3.625,309000.0,2019-12-01,2020-02-01,58,2,45.0,717.0,0,R,PU,1,P,GA,12060,0,0,A,0,1,0,0,30y,0.7758620689655172,0.00014563106796116506
98904941,2020-01-01,C,3.875,411000.0,2019-12-01,2020-02-01,90,2,30.0,756.0,0,R,PU,1,P,GA,12060,0,0,A,0,1,0,1,30y,0.3333333333333333,7.299270072992701e-05
98904948,2020-01-01,B,3.875,178000.0,2019-12-01,2020-02-01,61,2,27.0,736.0,0,R,SF,1,I,CO,19740,0,0,A,0,0,0,0,other,0.4426229508196721,0.00015168539325842697
98904950,2020-01-01,R,3.75,374000.0,2020-01-01,2020-03-01,85,2,46.0,744.0,0,R,PU,1,P,VA,47900,0,0,W,0,1,0,1,30y,0.5411764705882353,0.0001229946524064171
98904957,2020-01-01,C,3.875,357000.0,2019-12-01,2020-02-01,79,2,17.0,814.0,0,R,SF,1,P,CO,19740,0,0,W,0,1,0,0,30y,0.21518987341772153,4.761904761904762e-05
98904962,2020-01-01,R,3.5,382000.0,2019-11-01,2020-01-01,64,1,20.0,797.0,0,R,SF,1,S,CO,19740,0,0,W,0,0,0,0,15y,0.3125,5.2356020942408376e-05
98904991,2020-01-01,C,3.875,125000.0,2019-09-01,2019-11-01,70,1,47.0,708.0,0,P,PU,1,P,CO,17820,0,0,A,0,1,0,0,30y,0.6714285714285714,0.000376
98904992,2020-01-01,C,3.375,232000.0,2019-12-01,2020-02-01,49,1,33.0,770.0,0,C,PU,1,P,CO,19740,0,0,A,0,1,0,0,30y,0.673469387755102,0.00014224137931034483
98904994,2020-01-01,R,3.75,324000.0,2019-12-01,2020-02-01,77,2,29.0,803.0,0,R,PU,1,P,GA,12060,0,0,A,0,1,0,0,30y,0.37662337662337664,8.950617283950617e-05
98905000,2020-01-01,R,3.5,247000.0,2020-01-01,2020-03-01,71,2,44.0,765.0,0,R,SF,1,P,MI,0,0,0,W,0,0,0,0,other,0.6197183098591549,0.00017813765182186236
98905003,2020-01-01,R,3.625,80000.0,2019-12-01,2020-02-01,40,1,19.0,802.0,0,R,SF,1,P,OH,17460,0,0,W,0,0,0,0,other,0.475,0.0002375
98905006,2020-01-01,B,3.75,150000.0,2020-01-01,2020-03-01,58,1,41.0,685.0,0,C,SF,1,P,CO,17820,0,0,A,0,0,0,0,30y,0.7068965517241379,0.00027333333333333333
98905018,2020-01-01,R,3.75,161000.0,2019-12-01,2020-02-01,69,2,29.0,738.0,0,C,SF,1,P,MI,24340,0,0,A,0,0,0,0,15y,0.42028985507246375,0.00018012422360248447
98905021,2020-01-01,C,5.0,484000.0,2019-12-01,2020-02-01,75,2,47.0,690.0,0,P,PU,1,P,CO,19740,0,0,A,0,1,0,0,30y,0.6266666666666667,9.710743801652892e-05
98905022,2020-01-01,R,3.875,68000.0,2019-12-01,2020-02-01,66,1,18.0,710.0,0,R,MH,1,P,MI,33220,0,0,A,0,1,0,0,15y,0.2727272727272727,0.00026470588235294115
98905026,2020-01-01,C,4.0,86000.0,2020-01-01,2020-03-01,43,1,40.0,671.0,0,C,SF,1,P,MI,19820,0,0,A,0,1,0,0,30y,0.9302325581395349,0.00046511627906976747
98905034,2020-01-01,R,3.09,102000.0,2019-12-01,2020-02-01,80,1,38.0,800.0,0,R,SF,1,P,OH,17460,1,0,A,0,1,0,0,15y,0.475,0.00037254901960784314
98905036,2020-01-01,R,3.99,247000.0,2019-12-01,2020-02-01,59,1,50.0,796.0,0,C,PU,1,P,GA,12020,0,0,W,0,0,0,0,30y,0.847457627118644,0.00020242914979757084
98905038,2020-01-01,C,3.75,283000.0,2019-12-01,2020-02-01,95,2,43.0,788.0,0,P,SF,1,P,GA,12060,0,0,A,0,1,0,1,30y,0.45263157894736844,0.0001519434628975265
98905040,2020-01-01,B,3.5,347000.0,2020-01-01,2020-02-01,95,2,38.0,799.0,0,P,SF,1,P,CO,17820,0,0,A,0,1,0,1,30y,0.4,0.0001095100864553314
98905043,2020-01-01,R,3.75,195000.0,2020-01-01,2020-03-01,50,2,50.0,786.0,0,R,SF,1,P,MI,0,0,0,A,0,1,0,0,30y,1.0,0.0002564102564102564
98905048,2020-01-01,R,3.625,353000.0,2019-12-01,2020-02-01,59,2,33.0,807.0,0,R,SF,1,P,CO,39380,0,0,W,0,0,0,0,30y,0.559322033898305,9.34844192634561e-05
98905054,2020-01-01,B,3.702,122000.0,2019-12-01,2020-02-01,37,1,31.0,703.0,0,R,SF,1,P,CO,19740,0,0,W,0,0,0,0,30y,0.8378378378378378,0.0002540983606557377
98905072,2020-01-01,R,3.875,160000.0,2019-12-01,2020-02-01,69,2,40.0,721.0,0,C,SF,1,P,GA,12060,0,0,A,0,0,0,0,15y,0.5797101449275363,0.00025
98905078,2020-01-01,R,4.375,150000.0,2019-11-01,2020-01-01,70,1,34.0,801.0,0,C,SF,1,P,GA,12020,0,0,A,0,1,0,0,30y,0.4857142857142857,0.00022666666666666666
98905082,2020-01-01,C,4.99,224000.0,2019-11-01,2020-01-01,80,2,37.0,706.0,0,R,SF,1,P,GA,16860,0,0,A,0,1,0,0,30y,0.4625,0.00016517857142857144
98905084,2020-01-01,R,4.125,116000.0,2019-08-01,2019-10-01,43,1,45.0,791.0,0,C,PU,1,P,CO,17820,0,0,A,0,1,0,0,30y,1.0465116279069768,0.0003879310344827586
98905094,2020-01-01,R,3.125,293000.0,2019-11-01,2020-01-01,69,2,35.0,773.0,0,R,SF,1,P,MI,24340,0,0,W,0,1,0,0,15y,0.5072463768115942,0.00011945392491467577
98905101,2020-01-01,R,4.0,372000.0,2020-01-01,2020-03-01,51,2,46.0,741.0,0,R,SF,1,I,CO,0,0,0,A,0,0,0,0,30y,0.9019607843137255,0.00012365591397849463
98905107,2020-01-01,C,3.5,90000.0,2019-11-01,2020-01-01,59,1,32.0,765.0,0,R,SF,1,P,GA,0,0,0,W,0,0,0,0,30y,0.5423728813559322,0.00035555555555555557
98905117,2020-01-01,C,3.125,334000.0,2019-12-01,2020-02-01,64,1,49.0,748.0,0,R,CO,1,P,MI,19820,0,0,A,0,1,0,0,15y,0.765625,0.0001467065868263473
98905119,2020-01-01,R,3.0,74000.0,2019-12-01,2020-02-01,34,2,15.0,794.0,0,R,SF,1,P,MI,24340,0,0,A,0,0,0,0,15y,0.4411764705882353,0.0002027027027027027
98905126,2020-01-01,R,4.25,106000.0,2019-11-01,2020-01-01,80,1,28.0,767.0,0,C,CO,1,P,MI,19820,0,0,A,0,1,0,0,30y,0.35,0.0002641509433962264
98905129,2020-01-01,C,4.875,103000.0,2019-10-01,2019-12-01,80,1,47.0,686.0,0,P,SF,1,I,GA,19140,0,0,A,0,0,0,0,30y,0.5875,0.0004563106796116505
98905132,2020-01-01,R,3.625,458000.0,2020-01-01,2020-03-01,54,1,43.0,695.0,0,R,SF,1,P,CO,0,0,0,A,0,1,0,0,30y,0.7962962962962963,9.388646288209607e-05
98905135,2020-01-01,R,3.69,200000.0,2019-12-01,2020-02-01,54,2,24.0,779.0,0,C,SF,1,P,OH,18140,0,0,A,0,0,0,0,30y,0.4444444444444444,0.00012
98905141,2020-01-01,B,3.25,194000.0,2020-01-01,2020-03-01,49,1,21.0,788.0,0,R,SF,1,P,CO,24540,0,0,W,0,1,0,0,15y,0.42857142857142855,0.00010824742268041237
98905154,2020-01-01,C,3.25,121000.0,2019-11-01,2020-01-01,51,1,20.0,800.0,0,R,PU,1,P,OH,45780,0,0,A,0,0,0,0,15y,0.39215686274509803,0.00016528925619834712
