,CHANNEL,FIRST_FLAG,PURPOSE,PROP,OCC_STAT,STATE,MSA,HOMEREADY_PROGRAM_INDICATOR,RELOCATION_MORTGAGE_INDICATOR,PROPERTY_INSPECTION_WAIVER_INDICATOR,HIGH_BALANCE_LOAN_INDICATOR,MI,TERM,CSCORE_B,DTI,OLTV,ORIG_RATE,ORIG_UPB,NUM_BO,NO_UNITS,DTI_LTV,DTI_UPB
39819,B,0,C,CO,P,MI,19820,0,0,W,0,0,15y,752.0,43.0,67,2.99,415000.0,1,1,0.6417910447761194,0.0001036144578313253
41269,R,0,P,SF,P,MI,0,0,0,A,0,1,30y,681.0,44.0,95,4.25,185000.0,1,1,0.4631578947368421,0.00023783783783783784
77751,C,0,R,PU,P,CO,22660,0,0,W,0,1,30y,727.0,40.0,90,3.59,457000.0,1,1,0.4444444444444444,8.7527352297593e-05
98096,R,0,C,SF,P,GA,12060,0,0,A,0,0,30y,713.0,28.0,80,3.99,116000.0,1,1,0.35,0.0002413793103448276
82308,R,0,R,PU,P,GA,12060,0,0,A,0,1,15y,683.0,36.0,82,2.875,434000.0,1,1,0.43902439024390244,8.294930875576037e-05
22549,R,0,C,SF,I,OH,17460,0,0,A,0,0,30y,794.0,33.0,75,4.125,32000.0,1,1,0.44,0.00103125
49591,C,0,C,SF,P,MI,19820,0,0,A,0,0,30y,809.0,34.0,68,3.875,186000.0,2,1,0.5,0.0001827956989247312
29139,R,0,R,SF,P,MI,19820,0,0,A,0,1,30y,728.0,34.0,88,4.0,386000.0,2,1,0.38636363636363635,8.808290155440414e-05
22128,B,0,C,SF,P,VA,40220,0,0,A,0,0,15y,798.0,17.0,58,4.0,127000.0,2,1,0.29310344827586204,0.00013385826771653543
47620,C,0,C,PU,P,CO,14500,0,0,W,0,0,15y,775.0,26.0,43,3.125,377000.0,2,1,0.6046511627906976,6.896551724137931e-05
19032,R,0,C,SF,P,CO,19740,0,0,A,0,0,15y,709.0,45.0,52,2.875,203000.0,2,1,0.8653846153846154,0.00022167487684729065
16882,B,0,R,SF,P,CO,24540,0,0,W,0,0,30y,722.0,31.0,80,3.318,301000.0,1,1,0.3875,0.00010299003322259136
39908,R,0,R,PU,P,VA,47900,0,0,A,0,0,30y,802.0,15.0,51,3.75,158000.0,1,1,0.29411764705882354,9.493670886075949e-05
62006,C,0,C,SF,P,MI,19820,0,0,A,0,0,30y,780.0,44.0,80,4.0,386000.0,2,1,0.55,0.00011398963730569949
78244,R,0,R,SF,P,GA,12060,0,0,W,0,1,other,749.0,45.0,86,3.75,214000.0,1,1,0.5232558139534884,0.0002102803738317757
19126,C,0,R,PU,P,OH,17140,0,0,A,0,0,30y,722.0,20.0,75,3.375,337000.0,1,1,0.26666666666666666,5.934718100890208e-05
80327,R,0,R,SF,P,OH,45780,0,0,A,0,0,30y,800.0,20.0,67,3.625,120000.0,1,1,0.29850746268656714,0.00016666666666666666
17318,C,0,R,PU,P,VA,40060,0,0,A,0,1,30y,814.0,20.0,88,3.625,496000.0,2,1,0.22727272727272727,4.032258064516129e-05
39756,C,0,R,SF,P,CO,17820,0,0,W,0,0,30y,720.0,44.0,64,3.75,451000.0,2,1,0.6875,9.75609756097561e-05
45401,C,1,P,SF,P,CO,19740,0,0,A,0,0,30y,808.0,21.0,68,4.0,420000.0,2,1,0.3088235294117647,5e-05
25411,C,0,R,SF,P,OH,0,0,0,A,0,1,30y,719.0,44.0,82,4.875,328000.0,1,1,0.5365853658536586,0.00013414634146341464
76088,R,0,R,SF,P,VA,47900,0,0,W,0,0,30y,773.0,29.0,77,3.875,203000.0,1,1,0.37662337662337664,0.00014285714285714287
80247,R,0,P,CO,P,VA,47260,1,0,A,0,1,30y,806.0,35.0,95,3.625,182000.0,1,1,0.3684210526315789,0.0001923076923076923
90244,R,0,P,SF,P,VA,40060,0,0,A,0,1,30y,800.0,32.0,85,3.625,275000.0,2,1,0.3764705882352941,0.00011636363636363636
85695,R,0,C,SF,P,CO,19740,0,0,W,0,0,30y,681.0,31.0,66,4.0,375000.0,2,1,0.4696969696969697,8.266666666666667e-05
103258,R,0,R,SF,P,MI,24340,0,0,A,0,1,30y,692.0,38.0,92,3.875,227000.0,1,1,0.41304347826086957,0.00016740088105726873
66852,B,0,R,SF,P,VA,47900,0,0,W,1,1,30y,749.0,30.0,85,3.25,608000.0,1,1,0.35294117647058826,4.9342105263157894e-05
78534,B,0,P,CO,P,CO,17820,0,0,A,0,0,30y,823.0,45.0,63,3.5,142000.0,1,1,0.7142857142857143,0.0003169014084507042
84877,C,1,P,SF,P,GA,12060,0,0,A,0,1,30y,782.0,27.0,90,3.75,392000.0,2,1,0.3,6.887755102040816e-05
59987,C,0,P,PU,P,GA,12060,1,0,A,0,1,30y,746.0,42.0,90,3.75,176000.0,1,1,0.4666666666666667,0.00023863636363636364
65320,B,0,C,SF,P,MI,19820,0,0,A,0,0,30y,750.0,44.0,72,4.375,122000.0,1,1,0.6111111111111112,0.000360655737704918
8494,B,1,P,SF,P,GA,12060,0,0,A,0,1,30y,791.0,21.0,95,3.375,335000.0,1,1,0.22105263157894736,6.268656716417911e-05
63110,B,0,R,SF,P,CO,0,0,0,W,0,0,30y,785.0,28.0,74,3.25,301000.0,2,1,0.3783783783783784,9.302325581395348e-05
95376,C,0,R,PU,P,VA,47900,0,0,W,0,0,15y,780.0,46.0,63,3.125,430000.0,1,1,0.7301587301587301,0.00010697674418604651
88603,R,0,P,CO,P,GA,0,0,0,A,0,0,30y,794.0,40.0,80,3.875,188000.0,2,1,0.5,0.0002127659574468085
80839,C,0,P,SF,P,CO,19740,0,0,A,0,1,30y,797.0,32.0,88,3.875,469000.0,2,1,0.36363636363636365,6.823027718550106e-05
8490,C,0,R,PU,P,CO,19740,0,0,A,0,0,30y,729.0,42.0,69,4.375,282000.0,1,1,0.6086956521739131,0.00014893617021276596
50821,R,0,P,PU,P,CO,19740,0,0,A,0,0,30y,777.0,25.0,75,3.25,276000.0,2,1,0.3333333333333333,9.057971014492754e-05
41276,R,0,R,SF,P,GA,0,0,0,W,0,0,15y,785.0,32.0,68,3.25,178000.0,2,1,0.47058823529411764,0.00017977528089887642
85712,R,0,P,CO,P,VA,40220,0,0,A,0,0,30y,788.0,25.0,75,3.875,135000.0,2,1,0.3333333333333333,0.00018518518518518518
58702,R,0,C,SF,P,VA,40060,0,0,P,0,0,30y,699.0,33.0,52,3.875,156000.0,1,1,0.6346153846153846,0.00021153846153846155
98479,B,0,P,SF,S,GA,12060,0,0,A,0,0,30y,804.0,40.0,80,3.625,119000.0,1,1,0.5,0.0003361344537815126
99450,R,0,C,SF,P,MI,19820,0,0,W,0,0,other,758.0,39.0,64,3.75,147000.0,2,1,0.609375,0.0002653061224489796
9519,R,0,R,SF,P,MI,22420,0,0,W,0,0,other,746.0,26.0,78,4.5,128000.0,1,1,0.3333333333333333,0.000203125
3295,C,0,R,CO,P,MI,11460,0,0,A,0,0,30y,794.0,23.0,71,3.625,137000.0,1,1,0.323943661971831,0.00016788321167883211
68323,B,0,R,SF,P,VA,47900,0,0,W,0,1,30y,794.0,32.0,85,3.375,375000.0,1,1,0.3764705882352941,8.533333333333334e-05
4929,B,1,P,SF,P,GA,0,0,0,A,0,1,30y,801.0,21.0,95,3.75,314000.0,2,1,0.22105263157894736,6.687898089171974e-05
88271,R,0,R,SF,P,MI,24340,0,0,A,0,0,other,811.0,26.0,25,3.125,128000.0,2,1,1.04,0.000203125
7289,R,0,R,SF,P,MI,24340,0,0,W,0,0,30y,770.0,43.0,80,3.875,275000.0,1,1,0.5375,0.00015636363636363637
82542,R,0,R,SF,P,MI,19820,0,0,W,0,0,30y,767.0,32.0,69,3.875,186000.0,1,1,0.463768115942029,0.00017204301075268816
22386,R,0,R,SF,P,MI,24340,0,0,W,0,0,30y,782.0,26.0,62,3.875,269000.0,1,1,0.41935483870967744,9.66542750929368e-05
18753,R,0,R,SF,P,MI,19820,0,0,W,0,0,other,754.0,26.0,51,3.625,215000.0,2,1,0.5098039215686274,0.00012093023255813953
44018,R,0,R,PU,P,GA,42340,0,0,A,0,0,other,782.0,46.0,67,3.375,194000.0,1,1,0.6865671641791045,0.00023711340206185568
5739,C,0,C,PU,P,GA,12060,0,0,A,0,0,30y,742.0,49.0,80,4.125,296000.0,1,1,0.6125,0.00016554054054054054
29751,C,0,R,PU,P,CO,19740,0,0,W,0,1,30y,779.0,41.0,85,4.125,383000.0,1,1,0.4823529411764706,0.00010704960835509138
4077,B,0,R,PU,P,CO,19740,0,0,W,0,1,30y,758.0,34.0,84,3.5,372000.0,1,1,0.40476190476190477,9.13978494623656e-05
71086,R,0,P,SF,S,CO,19740,0,0,A,0,0,30y,799.0,39.0,80,3.75,328000.0,2,1,0.4875,0.00011890243902439024
103960,R,1,P,PU,P,GA,12060,0,0,A,0,1,15y,758.0,35.0,97,3.25,204000.0,1,1,0.36082474226804123,0.0001715686274509804
65275,B,0,R,SF,P,VA,0,0,0,A,0,0,30y,686.0,44.0,73,3.625,199000.0,2,1,0.6027397260273972,0.00022110552763819096
31698,C,0,R,SF,P,CO,0,0,0,W,0,1,30y,787.0,40.0,90,3.5,243000.0,1,1,0.4444444444444444,0.0001646090534979424
83411,R,0,R,CO,P,CO,19740,0,0,A,0,0,30y,791.0,45.0,80,3.5,336000.0,1,1,0.5625,0.00013392857142857144
72917,R,0,R,PU,P,CO,19740,0,0,W,0,0,30y,800.0,35.0,62,3.875,337000.0,2,1,0.5645161290322581,0.00010385756676557863
34733,R,1,P,PU,P,OH,18140,0,0,A,0,1,30y,787.0,44.0,95,3.75,361000.0,1,1,0.4631578947368421,0.00012188365650969529
65599,R,1,P,PU,P,GA,12060,0,0,A,0,0,30y,803.0,42.0,80,3.5,384000.0,1,1,0.525,0.000109375
101536,R,0,R,PU,P,OH,10420,0,0,A,0,1,other,796.0,31.0,89,3.375,450000.0,1,1,0.34831460674157305,6.88888888888889e-05
95985,R,0,C,MH,P,MI,28020,0,0,A,0,0,15y,700.0,39.0,60,3.25,80000.0,2,1,0.65,0.0004875
34095,R,0,P,SF,P,MI,29620,0,0,A,0,0,30y,780.0,46.0,80,4.5,116000.0,1,1,0.575,0.000396551724137931
19508,C,0,R,SF,P,VA,13980,0,0,A,0,1,30y,762.0,31.0,84,3.75,312000.0,1,1,0.36904761904761907,9.935897435897436e-05
32236,C,1,P,PU,P,VA,47900,0,0,A,0,1,30y,793.0,39.0,90,3.625,383000.0,2,1,0.43333333333333335,0.00010182767624020888
75853,R,0,R,CO,P,MI,19820,0,0,A,0,0,30y,820.0,39.0,59,3.75,100000.0,1,1,0.6610169491525424,0.00039
42312,R,0,R,SF,P,OH,10420,0,0,A,0,0,15y,799.0,32.0,68,3.25,115000.0,1,1,0.47058823529411764,0.00027826086956521737
13334,R,0,C,SF,P,MI,11460,0,0,A,0,0,other,788.0,43.0,63,3.49,166000.0,1,1,0.6825396825396826,0.0002590361445783133
47913,R,0,R,SF,P,OH,10420,0,0,A,0,0,15y,781.0,32.0,72,2.99,132000.0,1,1,0.4444444444444444,0.00024242424242424242
34676,R,0,R,SF,P,MI,24340,0,0,W,0,1,30y,680.0,47.0,89,3.75,230000.0,1,1,0.5280898876404494,0.00020434782608695653
93151,C,0,P,CO,S,CO,14500,0,0,A,0,0,30y,810.0,34.0,60,3.625,261000.0,2,1,0.5666666666666667,0.00013026819923371647
5949,R,0,P,PU,P,CO,19740,0,0,W,0,0,30y,724.0,40.0,73,4.0,310000.0,2,1,0.547945205479452,0.00012903225806451613
37242,R,1,P,SF,P,VA,47900,0,0,A,1,0,30y,796.0,37.0,80,3.75,528000.0,2,1,0.4625,7.007575757575757e-05
67958,C,0,R,SF,P,MI,0,0,0,A,0,0,30y,691.0,21.0,73,4.25,105000.0,1,1,0.2876712328767123,0.0002
30220,R,0,P,SF,P,GA,12060,0,0,A,0,0,15y,703.0,27.0,80,3.99,184000.0,2,1,0.3375,0.0001467391304347826
20402,R,0,P,SF,P,MI,19820,0,0,A,0,0,15y,729.0,34.0,75,3.375,109000.0,1,1,0.4533333333333333,0.00031192660550458714
22497,R,0,R,SF,S,OH,45780,0,0,W,0,0,other,798.0,30.0,66,3.75,117000.0,1,1,0.45454545454545453,0.0002564102564102564
79259,R,1,P,PU,P,OH,17140,1,0,A,0,1,30y,807.0,37.0,86,3.5,162000.0,1,1,0.43023255813953487,0.00022839506172839507
48745,C,0,R,CO,P,MI,19820,0,0,A,0,0,30y,765.0,37.0,79,3.75,296000.0,1,1,0.46835443037974683,0.000125
58145,R,0,R,SF,S,MI,0,0,0,W,0,0,other,723.0,43.0,45,3.5,267000.0,2,1,0.9555555555555556,0.00016104868913857678
99208,R,0,R,SF,P,MI,19820,0,0,W,0,0,30y,773.0,27.0,80,3.625,255000.0,2,1,0.3375,0.00010588235294117647
94003,R,0,C,SF,P,CO,19740,0,0,A,0,0,30y,803.0,35.0,80,3.875,344000.0,1,1,0.4375,0.00010174418604651163
31902,B,0,R,CO,P,VA,47900,0,0,A,0,1,30y,790.0,32.0,89,3.875,455000.0,1,1,0.3595505617977528,7.032967032967034e-05
31407,R,0,P,PU,P,CO,19740,0,0,W,0,0,30y,769.0,47.0,80,3.875,173000.0,1,1,0.5875,0.0002716763005780347
61391,R,0,P,SF,P,MI,24340,0,0,A,0,1,30y,688.0,39.0,95,4.625,181000.0,1,1,0.4105263157894737,0.0002154696132596685
21161,C,0,R,SF,P,GA,12060,0,0,A,0,0,30y,762.0,29.0,57,3.99,460000.0,2,1,0.5087719298245614,6.304347826086956e-05
80741,R,0,C,SF,P,OH,15940,0,0,A,0,0,15y,684.0,42.0,80,3.75,182000.0,2,1,0.525,0.00023076923076923076
56316,R,0,R,SF,P,CO,19740,0,0,A,0,1,30y,739.0,40.0,91,4.125,443000.0,1,1,0.43956043956043955,9.029345372460496e-05
86910,C,0,P,SF,P,OH,18140,0,0,A,0,1,30y,759.0,47.0,95,3.75,143000.0,1,1,0.49473684210526314,0.00032867132867132865
81601,C,0,R,CO,P,MI,19820,0,0,A,0,0,15y,823.0,39.0,38,3.75,98000.0,1,1,1.0263157894736843,0.00039795918367346937
62676,R,1,P,SF,P,OH,15940,1,0,A,0,1,30y,783.0,27.0,86,3.75,84000.0,1,1,0.313953488372093,0.0003214285714285714
54359,C,0,R,PU,P,GA,12060,0,0,W,0,0,30y,795.0,37.0,72,3.625,510000.0,2,1,0.5138888888888888,7.254901960784314e-05
32156,R,0,C,PU,P,MI,19820,0,0,A,0,0,30y,732.0,50.0,79,4.625,263000.0,2,1,0.6329113924050633,0.00019011406844106463
26973,R,0,P,PU,P,CO,19740,0,0,A,0,1,30y,687.0,46.0,90,4.125,361000.0,1,1,0.5111111111111111,0.00012742382271468145
100210,R,0,C,PU,P,GA,12060,0,0,A,0,0,30y,737.0,41.0,77,4.5,142000.0,1,1,0.5324675324675324,0.0002887323943661972
93743,C,0,R,PU,I,GA,12060,0,0,A,0,0,30y,765.0,36.0,75,3.875,169000.0,1,1,0.48,0.00021301775147928995
22678,R,0,C,SF,P,GA,12060,0,0,A,0,0,30y,735.0,43.0,55,3.75,227000.0,1,1,0.7818181818181819,0.0001894273127753304
783,R,0,R,SF,P,GA,12060,0,0,W,0,0,30y,823.0,46.0,68,3.7,122000.0,2,1,0.6764705882352942,0.00037704918032786886
94631,B,0,R,CO,P,VA,47900,0,0,W,0,1,30y,790.0,48.0,85,4.0,338000.0,1,1,0.5647058823529412,0.00014201183431952663
84990,R,0,C,PU,P,GA,12060,0,0,W,0,0,15y,813.0,39.0,60,3.75,145000.0,1,1,0.65,0.0002689655172413793
81458,R,0,R,SF,P,MI,19820,0,0,W,0,1,other,780.0,20.0,83,3.75,78000.0,1,1,0.24096385542168675,0.0002564102564102564
103555,R,0,C,SF,I,MI,22420,0,0,A,0,0,30y,811.0,37.0,38,3.625,235000.0,2,1,0.9736842105263158,0.0001574468085106383
59768,R,1,P,SF,P,GA,46660,0,0,A,0,1,30y,738.0,31.0,97,4.5,134000.0,2,1,0.31958762886597936,0.00023134328358208954
20233,B,0,P,SF,P,CO,19740,0,0,A,1,1,30y,706.0,37.0,85,4.254,552000.0,1,1,0.43529411764705883,6.702898550724638e-05
65836,R,0,R,CO,P,CO,22660,0,0,W,0,0,30y,787.0,32.0,69,3.99,216000.0,1,1,0.463768115942029,0.00014814814814814815
57938,R,0,R,CO,S,OH,18140,0,0,A,0,0,30y,795.0,34.0,54,3.875,205000.0,1,1,0.6296296296296297,0.00016585365853658536
5980,R,0,P,SF,I,GA,12060,0,0,A,0,1,30y,756.0,43.0,85,4.875,65000.0,1,1,0.5058823529411764,0.0006615384615384616
24241,R,0,C,SF,P,CO,14500,0,0,A,0,0,15y,787.0,37.0,50,3.375,375000.0,2,1,0.74,9.866666666666666e-05
17618,C,1,P,PU,P,VA,47900,0,0,A,0,1,15y,772.0,28.0,90,3.0,405000.0,2,1,0.3111111111111111,6.91358024691358e-05
31282,C,1,P,SF,P,OH,19430,0,0,A,0,1,30y,756.0,30.0,85,4.0,108000.0,1,1,0.35294117647058826,0.0002777777777777778
64449,R,0,R,PU,P,GA,12060,0,0,A,0,1,30y,733.0,30.0,93,3.625,291000.0,1,1,0.3225806451612903,0.00010309278350515464
22785,R,0,P,PU,P,GA,12060,0,0,A,0,0,30y,804.0,27.0,79,3.75,360000.0,1,1,0.34177215189873417,7.5e-05
93650,R,0,P,PU,P,OH,18140,0,0,A,0,1,30y,771.0,27.0,90,3.75,282000.0,1,1,0.3,9.574468085106382e-05
48861,R,0,C,PU,P,VA,47900,0,0,A,0,0,15y,777.0,24.0,63,3.25,306000.0,1,1,0.38095238095238093,7.843137254901961e-05
31309,B,0,C,SF,S,MI,0,0,0,A,0,0,15y,762.0,46.0,25,3.125,350000.0,2,1,1.84,0.00013142857142857143
101484,R,0,R,SF,P,MI,19820,0,0,A,0,0,30y,703.0,36.0,59,3.625,219000.0,2,1,0.6101694915254238,0.00016438356164383562
53464,R,1,P,PU,P,CO,19740,0,0,A,0,1,30y,783.0,50.0,95,4.25,401000.0,2,1,0.5263157894736842,0.00012468827930174563
44136,R,0,C,SF,P,OH,10420,0,0,A,0,0,30y,700.0,18.0,75,3.79,180000.0,2,1,0.24,0.0001
49377,B,0,R,PU,P,GA,12060,0,0,A,0,1,15y,758.0,21.0,88,3.125,254000.0,1,1,0.23863636363636365,8.267716535433071e-05
29361,C,0,R,SF,P,CO,19740,0,0,W,0,0,30y,792.0,27.0,69,3.75,290000.0,1,1,0.391304347826087,9.310344827586207e-05
77879,R,0,R,SF,P,OH,18140,0,0,W,0,0,other,775.0,23.0,76,3.75,312000.0,2,1,0.3026315789473684,7.371794871794872e-05
23585,C,1,P,SF,P,MI,19820,0,0,W,0,0,30y,786.0,49.0,54,3.875,300000.0,1,1,0.9074074074074074,0.00016333333333333334
11765,B,0,P,CO,S,CO,0,0,0,A,0,0,30y,798.0,17.0,49,3.375,484000.0,2,1,0.3469387755102041,3.512396694214876e-05
42600,C,0,R,PU,P,VA,40060,0,0,A,0,0,30y,807.0,22.0,61,3.875,235000.0,2,1,0.36065573770491804,9.361702127659574e-05
36192,C,1,P,CO,P,MI,19820,1,0,A,0,1,30y,682.0,42.0,95,3.875,128000.0,1,1,0.4421052631578947,0.000328125
14566,R,0,P,SF,P,VA,0,0,0,A,0,0,30y,626.0,40.0,49,3.75,95000.0,2,1,0.8163265306122449,0.0004210526315789474
42750,R,0,R,PU,P,CO,24540,0,0,A,0,0,30y,732.0,42.0,74,4.125,320000.0,2,1,0.5675675675675675,0.00013125
30884,B,0,R,SF,P,MI,19820,0,0,W,0,1,30y,735.0,50.0,90,4.25,165000.0,1,1,0.5555555555555556,0.00030303030303030303
23833,R,0,P,SF,P,MI,19820,0,0,A,0,1,30y,763.0,38.0,95,4.125,138000.0,1,1,0.4,0.0002753623188405797
17176,R,0,P,CO,P,CO,19740,0,0,A,0,0,30y,776.0,35.0,80,3.625,264000.0,1,1,0.4375,0.0001325757575757576
20536,R,0,R,PU,P,OH,17140,0,0,W,0,0,30y,814.0,34.0,58,4.25,192000.0,2,1,0.5862068965517241,0.00017708333333333335
44962,R,0,C,PU,P,VA,47900,0,0,A,1,0,30y,662.0,45.0,80,4.625,607000.0,1,1,0.5625,7.413509060955519e-05
17955,R,0,C,CO,P,CO,19740,0,0,W,0,0,15y,744.0,36.0,69,3.75,138000.0,1,1,0.5217391304347826,0.0002608695652173913
96609,R,0,R,PU,P,GA,12060,0,0,A,0,1,30y,713.0,42.0,93,3.75,270000.0,2,1,0.45161290322580644,0.00015555555555555556
97101,R,0,R,SF,P,VA,0,1,0,A,0,0,other,807.0,38.0,52,3.99,115000.0,2,1,0.7307692307692307,0.0003304347826086957
42615,B,0,R,SF,P,GA,12060,0,0,A,0,1,30y,786.0,41.0,85,3.75,412000.0,1,1,0.4823529411764706,9.951456310679612e-05
5700,R,1,P,PU,P,VA,47900,0,0,A,1,1,30y,765.0,32.0,95,3.625,693000.0,2,1,0.3368421052631579,4.6176046176046175e-05
45184,C,0,C,SF,P,OH,49660,0,0,A,0,0,15y,786.0,35.0,80,3.625,300000.0,1,1,0.4375,0.00011666666666666667
82259,R,0,P,PU,P,CO,19740,0,0,A,0,0,30y,796.0,21.0,80,3.99,446000.0,2,1,0.2625,4.708520179372197e-05
44138,R,0,P,PU,P,VA,40060,0,0,A,0,0,30y,798.0,48.0,14,3.875,65000.0,1,1,3.4285714285714284,0.0007384615384615384
43398,R,0,C,SF,P,OH,15940,0,0,A,0,0,30y,741.0,44.0,78,4.5,105000.0,2,1,0.5641025641025641,0.000419047619047619
43073,C,0,C,SF,P,VA,47900,0,0,A,0,0,30y,715.0,46.0,80,4.875,204000.0,1,1,0.575,0.00022549019607843136
90366,R,0,R,SF,P,MI,24340,0,0,W,0,0,other,803.0,15.0,70,3.375,182000.0,2,1,0.21428571428571427,8.241758241758242e-05
95110,C,1,P,SF,P,GA,12060,0,0,A,0,1,30y,767.0,38.0,97,3.99,190000.0,1,1,0.3917525773195876,0.0002
81809,R,0,R,SF,P,GA,0,0,0,A,0,0,other,751.0,22.0,68,3.375,204000.0,2,1,0.3235294117647059,0.00010784313725490196
63289,R,0,C,SF,P,MI,19820,0,0,W,0,0,30y,759.0,45.0,67,3.0,425000.0,1,1,0.6716417910447762,0.00010588235294117647
58613,C,0,P,PU,I,CO,17820,0,0,A,0,0,30y,724.0,17.0,45,4.624,204000.0,1,1,0.37777777777777777,8.333333333333333e-05
33279,R,1,P,SF,P,MI,22420,0,0,A,0,1,30y,774.0,32.0,95,3.99,105000.0,1,1,0.3368421052631579,0.00030476190476190474
87044,C,1,P,SF,P,VA,47260,0,0,A,0,1,30y,797.0,36.0,97,3.875,155000.0,1,1,0.3711340206185567,0.00023225806451612904
68097,B,0,P,SF,P,GA,12060,0,0,A,0,1,30y,682.0,36.0,90,3.5,248000.0,1,1,0.4,0.00014516129032258063
13589,R,0,R,PU,P,GA,12060,0,0,A,0,1,30y,720.0,33.0,85,3.875,295000.0,1,1,0.38823529411764707,0.00011186440677966102
72662,C,0,R,SF,P,MI,19820,0,0,W,0,0,30y,763.0,32.0,80,3.625,119000.0,1,1,0.4,0.0002689075630252101
66180,C,0,R,SF,I,VA,47260,0,0,A,0,0,30y,759.0,18.0,74,4.75,222000.0,1,1,0.24324324324324326,8.108108108108108e-05
9137,R,1,P,PU,P,GA,12060,0,0,A,0,1,30y,714.0,36.0,97,3.875,260000.0,1,1,0.3711340206185567,0.00013846153846153847
79029,R,0,P,SF,P,CO,24300,0,0,A,0,0,30y,692.0,41.0,80,5.25,415000.0,2,1,0.5125,9.879518072289157e-05
80,C,0,P,SF,P,MI,24340,0,0,A,0,0,30y,763.0,28.0,75,3.625,196000.0,1,1,0.37333333333333335,0.00014285714285714287
55013,C,0,R,PU,P,CO,19740,0,0,A,0,1,30y,686.0,37.0,84,3.75,406000.0,1,1,0.44047619047619047,9.113300492610837e-05
91746,R,0,P,PU,P,CO,19740,0,0,A,0,1,30y,755.0,44.0,95,3.625,412000.0,1,1,0.4631578947368421,0.00010679611650485437
95413,R,0,C,SF,P,MI,28020,0,0,A,0,0,other,813.0,22.0,42,3.125,90000.0,2,1,0.5238095238095238,0.00024444444444444443
23983,R,0,R,SF,I,CO,19740,0,0,A,0,0,30y,795.0,29.0,74,4.375,452000.0,1,1,0.3918918918918919,6.415929203539823e-05
94773,R,0,P,PU,I,GA,42340,0,0,A,0,0,15y,789.0,40.0,69,3.75,238000.0,2,1,0.5797101449275363,0.0001680672268907563
46093,B,0,P,SF,P,MI,19820,0,0,W,0,0,30y,653.0,26.0,60,3.99,300000.0,2,1,0.43333333333333335,8.666666666666667e-05
96375,R,0,P,PU,P,GA,12060,0,0,A,0,0,30y,769.0,27.0,80,3.875,202000.0,2,1,0.3375,0.00013366336633663367
75645,R,0,R,PU,P,GA,12060,0,0,A,0,0,30y,770.0,42.0,80,3.75,166000.0,1,1,0.525,0.00025301204819277106
6784,C,0,R,SF,P,MI,19820,0,0,W,0,0,30y,744.0,42.0,74,3.875,388000.0,1,1,0.5675675675675675,0.00010824742268041237
77993,C,0,C,PU,P,CO,17820,0,0,A,0,0,30y,757.0,27.0,80,4.0,356000.0,2,1,0.3375,7.584269662921349e-05
20902,R,0,C,PU,P,CO,19740,0,0,W,0,0,30y,737.0,42.0,50,3.99,274000.0,1,1,0.84,0.00015328467153284672
9874,C,0,R,SF,P,VA,47260,0,0,W,0,0,30y,816.0,23.0,75,3.625,204000.0,2,1,0.30666666666666664,0.00011274509803921568
90914,R,0,R,PU,P,GA,12060,0,0,A,0,0,30y,697.0,28.0,72,3.75,212000.0,1,1,0.3888888888888889,0.0001320754716981132
81976,R,0,C,PU,P,GA,12060,0,0,W,0,0,30y,674.0,39.0,44,3.875,264000.0,1,1,0.8863636363636364,0.00014772727272727274
98176,R,0,C,SF,P,CO,19740,0,0,A,0,0,30y,792.0,28.0,58,3.5,265000.0,1,1,0.4827586206896552,0.00010566037735849057
39919,R,0,C,SF,P,OH,18140,0,0,W,0,0,30y,719.0,43.0,68,3.875,203000.0,1,1,0.6323529411764706,0.00021182266009852217
14233,R,0,P,CO,P,MI,19820,0,0,A,0,0,30y,814.0,26.0,33,4.0,65000.0,2,1,0.7878787878787878,0.0004
11963,R,0,R,CO,P,MI,22420,0,0,A,0,1,30y,687.0,45.0,88,4.125,261000.0,1,1,0.5113636363636364,0.00017241379310344826
15047,R,0,P,SF,P,OH,10420,0,0,A,0,0,30y,782.0,43.0,63,3.8,76000.0,1,1,0.6825396825396826,0.0005657894736842105
17600,R,0,P,SF,P,GA,0,0,0,A,0,0,30y,672.0,24.0,50,4.0,88000.0,1,1,0.48,0.00027272727272727274
82884,R,0,R,SF,P,MI,33780,0,0,W,0,0,other,763.0,42.0,75,3.5,228000.0,2,1,0.56,0.00018421052631578948
93598,C,0,R,PU,P,OH,18140,0,0,W,0,1,30y,687.0,35.0,84,3.875,245000.0,2,1,0.4166666666666667,0.00014285714285714287
7249,R,0,P,CO,S,VA,47260,0,0,A,0,1,30y,811.0,35.0,83,3.875,153000.0,2,1,0.42168674698795183,0.00022875816993464052
86185,R,0,R,CO,P,MI,19820,0,0,A,0,1,30y,723.0,32.0,90,3.75,193000.0,2,1,0.35555555555555557,0.00016580310880829016
46438,R,0,R,SF,P,MI,19820,0,0,A,0,0,30y,803.0,44.0,80,3.75,276000.0,1,1,0.55,0.00015942028985507247
90301,R,1,P,SF,P,OH,17460,0,0,A,0,1,15y,722.0,17.0,97,3.075,132000.0,2,1,0.17525773195876287,0.00012878787878787878
46347,R,0,R,SF,P,MI,0,0,0,A,0,0,15y,811.0,37.0,65,3.25,165000.0,1,1,0.5692307692307692,0.00022424242424242424
